"homeTeam";"awayTeam";"homeScore";"awayScore";"matchResult";"matchDate";"season";"home.Possession %";"away.Possession %";"home.Total shots";"away.Total shots";"home.On target";"away.On target";"home.Off target";"away.Off target";"home.Blocked";"away.Blocked";"home.Passing %";"away.Passing %";"home.Attacking 3rd %";"away.Attacking 3rd %";"home.Key Passes";"away.Key Passes";"home.Clear-Cut Chances";"away.Clear-Cut Chances";"home.Crosses %";"away.Crosses %";"home.Dribbles %";"away.Dribbles %";"home.Corners";"away.Corners";"home.Offsides";"away.Offsides";"home.Recoveries";"away.Recoveries";"home.Tackles %";"away.Tackles %";"home.Interceptions";"away.Interceptions";"home.Blocks";"away.Blocks";"home.Clearances";"away.Clearances";"home.Headed Clearances";"away.Headed Clearances";"home.Aerial Duels %";"away.Aerial Duels %";"home.Blocked Crosses";"away.Blocked Crosses";"home.Saves";"away.Saves";"home.Catches %";"away.Catches %";"home.Fouls Committed";"away.Fouls Committed";"home.Fouls Won";"away.Fouls Won";"home.Yellow Cards";"away.Yellow Cards";"home.Red Cards";"away.Red Cards"
"AC Milan";"Bologna";3;0;"W";"2017-05-21";"2016/2017";"52.4";"47.6";"23";"7";"6";"0";"13";"4";"4";"3";"83.1";"78";"65.9";"70.5";"21";"7";"2";"0";"39.1";"11.8";"62.5";"42.9";"10";"3";"5";"4";"51";"46";"66.7";"76.5";"6";"13";"3";"4";"15";"17";"7";"5";"61.5";"38.5";"3";"2";"0";"3";"0";"50";"9";"8";"8";"8";"2";"2";"0";"0"
"Empoli";"Atalanta";0;1;"L";"2017-05-21";"2016/2017";"43.6";"56.4";"8";"13";"3";"5";"3";"2";"2";"6";"80";"82.5";"69.5";"72.6";"3";"10";"0";"2";"9.5";"35.7";"30";"31.3";"6";"5";"2";"3";"53";"66";"66.7";"87";"10";"15";"6";"4";"14";"25";"4";"14";"18.2";"81.8";"3";"1";"4";"1";"0";"0";"16";"17";"14";"15";"3";"2";"0";"0"
"Genoa";"Torino";2;1;"W";"2017-05-21";"2016/2017";"43.9";"56.1";"8";"5";"4";"1";"2";"2";"2";"2";"76.2";"82";"60";"66.7";"6";"3";"1";"0";"44.4";"16.7";"54.5";"38.9";"4";"5";"4";"1";"66";"61";"80";"93.3";"13";"12";"2";"2";"28";"15";"12";"5";"33.3";"66.7";"1";"2";"0";"2";"0";"0";"17";"20";"17";"17";"2";"5";"0";"0"
"Juventus";"Crotone";3;0;"W";"2017-05-21";"2016/2017";"69.2";"30.8";"18";"9";"7";"2";"8";"4";"3";"3";"84.6";"69.7";"71.3";"67";"15";"5";"1";"0";"42.9";"18.2";"45.5";"47.1";"9";"2";"2";"1";"51";"42";"69.6";"89.5";"8";"20";"3";"3";"14";"17";"5";"13";"56.7";"43.3";"0";"0";"2";"4";"0";"0";"13";"14";"14";"12";"1";"1";"0";"0"
"Sassuolo";"Cagliari";6;2;"W";"2017-05-21";"2016/2017";"57.2";"42.8";"13";"14";"8";"6";"1";"6";"4";"2";"83.6";"77.5";"74.7";"58.5";"7";"11";"1";"0";"13.3";"33.3";"33.3";"58.3";"4";"10";"1";"2";"56";"63";"95.5";"65.2";"22";"18";"2";"3";"20";"15";"12";"6";"18.8";"81.3";"2";"2";"3";"3";"0";"0";"13";"22";"21";"12";"1";"5";"0";"0"
"Udinese";"Sampdoria";1;1;"D";"2017-05-21";"2016/2017";"29.9";"70.1";"12";"8";"3";"4";"2";"2";"7";"2";"70.2";"89.4";"56.3";"67.9";"10";"4";"1";"0";"31.3";"5.6";"66.7";"56.3";"6";"5";"2";"2";"45";"50";"58.3";"78.6";"13";"13";"1";"7";"13";"21";"8";"10";"63.6";"36.4";"0";"1";"3";"2";"0";"0";"9";"11";"11";"9";"1";"2";"2";"1"
"Lazio";"Inter Milan";1;3;"L";"2017-05-21";"2016/2017";"49";"51";"7";"9";"1";"3";"1";"5";"5";"1";"84.6";"84.7";"61";"74.7";"3";"8";"0";"1";"8.3";"9.1";"42.9";"75";"6";"6";"2";"2";"54";"59";"88.9";"71.4";"8";"15";"2";"5";"14";"16";"6";"8";"66.7";"33.3";"5";"1";"0";"0";"100";"0";"18";"14";"14";"16";"2";"2";"2";"0"
"Chievo";"Roma";3;5;"L";"2017-05-20";"2016/2017";"37.5";"62.5";"11";"19";"4";"11";"4";"3";"3";"5";"81";"86.2";"71.4";"72.4";"11";"15";"4";"2";"41.2";"42.1";"44.4";"47.1";"3";"6";"2";"3";"46";"54";"73.7";"53.3";"13";"8";"5";"3";"20";"18";"12";"9";"48.5";"51.5";"2";"2";"6";"1";"0";"0";"11";"11";"10";"10";"2";"0";"0";"0"
"Napoli";"Fiorentina";4;1;"W";"2017-05-20";"2016/2017";"49.1";"50.9";"20";"15";"9";"5";"8";"8";"3";"2";"86";"88.4";"71.1";"68.2";"14";"11";"4";"1";"45.5";"23.1";"70.6";"55";"5";"6";"2";"0";"59";"61";"86.4";"55.6";"7";"10";"2";"3";"14";"11";"10";"5";"81.8";"18.2";"0";"1";"4";"5";"0";"100";"10";"8";"7";"10";"2";"1";"0";"0"
"Inter Milan";"Sassuolo";1;2;"L";"2017-05-14";"2016/2017";"61.4";"38.6";"23";"12";"7";"4";"10";"5";"6";"3";"81.7";"67.8";"73";"54.8";"18";"10";"1";"3";"25";"14.3";"81";"50";"15";"2";"2";"0";"63";"63";"37.5";"69.2";"6";"10";"3";"6";"12";"47";"7";"19";"58.6";"41.4";"2";"3";"2";"6";"0";"100";"13";"13";"13";"13";"3";"1";"0";"0"
"Bologna";"Pescara";3;1;"W";"2017-05-14";"2016/2017";"55.3";"44.7";"14";"15";"7";"4";"4";"5";"3";"6";"83.8";"76";"69.3";"62.5";"12";"10";"2";"0";"43.8";"42.9";"63.2";"46.2";"9";"5";"5";"2";"61";"59";"50";"76.9";"14";"10";"6";"3";"22";"15";"6";"7";"78.9";"21.1";"2";"1";"3";"4";"0";"0";"9";"13";"13";"9";"2";"2";"0";"0"
"Cagliari";"Empoli";3;2;"W";"2017-05-14";"2016/2017";"47.1";"52.9";"15";"12";"6";"3";"7";"6";"2";"3";"80.3";"82.8";"76.7";"67.8";"12";"5";"3";"1";"20";"12.5";"100";"56.3";"1";"5";"4";"3";"67";"72";"86.4";"66.7";"18";"11";"3";"2";"20";"11";"9";"6";"69.6";"30.4";"5";"1";"1";"3";"66.7";"100";"17";"11";"10";"15";"2";"2";"0";"0"
"Palermo";"Genoa";1;0;"W";"2017-05-14";"2016/2017";"36";"64";"10";"13";"3";"3";"6";"6";"1";"4";"71.2";"85";"55.3";"71.7";"10";"7";"2";"1";"23.1";"14.6";"71.4";"57.1";"3";"9";"1";"7";"51";"55";"68.8";"88.9";"5";"8";"5";"1";"46";"14";"26";"7";"54.8";"45.2";"8";"1";"2";"2";"80";"0";"18";"17";"16";"17";"1";"1";"0";"0"
"Sampdoria";"Chievo";1;1;"D";"2017-05-14";"2016/2017";"62.2";"37.8";"12";"7";"3";"1";"5";"5";"4";"1";"81.1";"72.1";"68.5";"59.3";"9";"5";"0";"0";"14.3";"16.7";"40";"77.8";"5";"1";"1";"5";"57";"63";"53.3";"71.4";"11";"14";"1";"3";"21";"31";"15";"16";"42.3";"57.7";"2";"1";"0";"2";"0";"100";"17";"14";"11";"16";"2";"4";"0";"0"
"Torino";"Napoli";0;5;"L";"2017-05-14";"2016/2017";"41";"59";"10";"15";"1";"6";"6";"6";"3";"3";"83.1";"90.2";"60.2";"79.3";"7";"14";"0";"4";"33.3";"26.7";"60";"50";"2";"7";"2";"5";"52";"61";"85.7";"55.6";"13";"14";"3";"3";"16";"16";"8";"7";"41.2";"58.8";"3";"0";"1";"1";"100";"100";"12";"9";"8";"11";"2";"1";"0";"0"
"Roma";"Juventus";3;1;"W";"2017-05-14";"2016/2017";"45.1";"54.9";"14";"16";"7";"5";"5";"6";"2";"5";"84.3";"86.5";"80.6";"75.3";"7";"12";"1";"1";"16.7";"28.6";"60";"91.7";"5";"6";"1";"2";"54";"58";"62.5";"66.7";"12";"7";"5";"2";"25";"16";"16";"7";"53.8";"46.2";"0";"3";"4";"4";"100";"0";"9";"6";"5";"9";"3";"2";"0";"0"
"Fiorentina";"Lazio";3;2;"W";"2017-05-13";"2016/2017";"49.6";"50.4";"18";"14";"9";"5";"7";"5";"2";"4";"87.3";"84.3";"81.3";"72.6";"17";"12";"1";"1";"30.4";"26.7";"43.8";"58.3";"4";"6";"1";"2";"45";"54";"75";"65.2";"11";"11";"4";"2";"21";"12";"11";"5";"53.3";"46.7";"0";"3";"3";"7";"0";"0";"14";"17";"16";"14";"2";"3";"0";"0"
"Atalanta";"AC Milan";1;1;"D";"2017-05-13";"2016/2017";"46";"54";"14";"13";"7";"4";"4";"4";"3";"5";"83.1";"85.3";"77.8";"76.1";"10";"12";"1";"1";"14.3";"20";"50";"54.8";"10";"5";"1";"2";"65";"60";"79.2";"66.7";"9";"15";"5";"3";"16";"32";"7";"16";"34.8";"65.2";"3";"6";"3";"6";"100";"100";"11";"8";"8";"9";"2";"1";"0";"0"
"Udinese";"Atalanta";1;1;"D";"2017-05-07";"2016/2017";"44.9";"55.1";"12";"9";"4";"3";"5";"4";"3";"2";"73.9";"79.7";"65";"67.3";"9";"7";"0";"0";"9.1";"18.8";"41.7";"56";"3";"5";"0";"2";"68";"73";"70";"78.3";"13";"20";"3";"3";"15";"26";"7";"13";"51.4";"48.6";"4";"2";"1";"3";"0";"100";"15";"19";"16";"15";"4";"3";"0";"0"
"Chievo";"Palermo";1;1;"D";"2017-05-07";"2016/2017";"54.4";"45.6";"5";"15";"2";"5";"1";"3";"2";"7";"80.3";"72.9";"55.2";"61.2";"4";"12";"0";"0";"15.4";"11.8";"40";"50";"5";"7";"2";"1";"52";"51";"60";"83.3";"8";"16";"5";"2";"19";"22";"10";"10";"51.6";"48.4";"5";"0";"4";"1";"0";"0";"20";"20";"19";"20";"3";"3";"0";"0"
"Empoli";"Bologna";3;1;"W";"2017-05-07";"2016/2017";"43.6";"56.4";"20";"6";"8";"3";"7";"2";"5";"1";"75";"78";"58.2";"54.7";"15";"5";"2";"0";"31.6";"33.3";"80";"81.8";"5";"1";"3";"0";"91";"74";"76.2";"58.8";"10";"20";"1";"5";"12";"14";"4";"8";"34.4";"65.6";"1";"1";"2";"5";"100";"100";"20";"18";"17";"20";"1";"2";"0";"0"
"Genoa";"Inter Milan";1;0;"W";"2017-05-07";"2016/2017";"39.9";"60.1";"10";"10";"5";"4";"4";"3";"1";"3";"73.5";"82.3";"53.3";"50";"6";"6";"0";"1";"46.2";"23.8";"0";"100";"4";"3";"3";"3";"59";"56";"80";"76.5";"6";"14";"2";"1";"27";"17";"15";"7";"38.1";"61.9";"2";"1";"4";"4";"100";"100";"16";"27";"25";"13";"4";"2";"0";"1"
"Lazio";"Sampdoria";7;3;"W";"2017-05-07";"2016/2017";"51.1";"48.9";"19";"8";"11";"7";"6";"1";"2";"0";"86.3";"84.8";"75.5";"55.6";"15";"4";"5";"2";"40";"16.7";"72.2";"81.8";"11";"2";"0";"2";"70";"56";"73.3";"75";"15";"17";"0";"2";"6";"27";"2";"9";"71.4";"28.6";"0";"3";"4";"4";"0";"100";"13";"6";"6";"12";"0";"1";"0";"1"
"Pescara";"Crotone";0;1;"L";"2017-05-07";"2016/2017";"58.8";"41.2";"10";"12";"2";"3";"7";"5";"1";"4";"77.4";"68.6";"62.6";"56.8";"9";"9";"1";"0";"25";"21.7";"45.5";"50";"5";"6";"2";"1";"61";"64";"75";"65";"15";"18";"4";"2";"13";"14";"10";"3";"50";"50";"2";"1";"2";"1";"100";"0";"15";"21";"21";"14";"3";"2";"1";"0"
"Sassuolo";"Fiorentina";2;2;"D";"2017-05-07";"2016/2017";"47.7";"52.3";"12";"13";"8";"6";"2";"6";"2";"1";"78.7";"76.1";"63.4";"62.3";"8";"10";"2";"1";"16.7";"12.5";"54.8";"78.6";"10";"6";"6";"2";"61";"57";"93.3";"70.8";"13";"14";"2";"2";"16";"32";"8";"8";"76.9";"23.1";"1";"4";"3";"6";"0";"100";"16";"19";"19";"14";"5";"2";"0";"1"
"AC Milan";"Roma";1;4;"L";"2017-05-07";"2016/2017";"52.9";"47.1";"13";"24";"2";"10";"5";"10";"6";"4";"84.2";"82.9";"76.5";"72.1";"10";"18";"1";"2";"14.3";"23.1";"20";"56.3";"9";"7";"2";"0";"49";"50";"81.8";"72.2";"8";"20";"4";"6";"17";"25";"8";"16";"31";"69";"1";"3";"6";"1";"0";"0";"12";"9";"9";"11";"4";"1";"1";"0"
"Napoli";"Cagliari";3;1;"W";"2017-05-06";"2016/2017";"73.2";"26.8";"28";"8";"9";"3";"14";"3";"5";"2";"91.2";"72.6";"83.5";"49.2";"24";"6";"2";"1";"38.1";"40";"100";"100";"7";"2";"3";"1";"82";"63";"80";"70";"7";"21";"2";"5";"6";"18";"4";"5";"52.2";"47.8";"0";"1";"2";"6";"0";"100";"4";"6";"6";"4";"1";"0";"0";"0"
"Juventus";"Torino";1;1;"D";"2017-05-06";"2016/2017";"61.5";"38.5";"22";"9";"5";"2";"10";"6";"7";"1";"85.5";"76.2";"76.6";"60.7";"18";"5";"5";"0";"16.7";"40";"73.3";"26.7";"12";"1";"1";"1";"63";"53";"70";"78.9";"18";"10";"1";"7";"11";"27";"7";"10";"40.9";"59.1";"2";"4";"1";"4";"0";"100";"15";"11";"8";"14";"3";"2";"0";"1"
"Roma";"Lazio";1;3;"L";"2017-04-30";"2016/2017";"65.8";"34.2";"12";"14";"6";"7";"2";"2";"4";"5";"88.7";"75.9";"76";"66";"9";"11";"1";"2";"3.8";"66.7";"64";"84.6";"8";"5";"0";"6";"58";"70";"56.3";"77.1";"7";"16";"5";"4";"10";"37";"4";"25";"54.2";"45.8";"1";"3";"4";"5";"0";"100";"10";"10";"10";"10";"0";"4";"1";"0"
"Bologna";"Udinese";4;0;"W";"2017-04-30";"2016/2017";"45.5";"54.5";"11";"9";"6";"2";"4";"5";"1";"2";"78.8";"82.4";"65.2";"66.4";"9";"7";"2";"1";"23.5";"22.9";"54.5";"70";"5";"10";"5";"1";"44";"49";"88.9";"71.4";"9";"5";"2";"1";"36";"6";"12";"2";"38.2";"61.8";"4";"3";"2";"3";"100";"100";"13";"13";"12";"12";"1";"3";"0";"0"
"Cagliari";"Pescara";1;0;"W";"2017-04-30";"2016/2017";"52.8";"47.2";"15";"14";"4";"8";"7";"2";"4";"4";"78.9";"77.8";"50.7";"66.2";"12";"10";"0";"2";"42.9";"22.2";"92.3";"64.7";"3";"5";"3";"1";"69";"62";"100";"76.5";"21";"16";"4";"3";"12";"27";"2";"7";"70.6";"29.4";"1";"0";"8";"3";"100";"0";"16";"17";"16";"16";"1";"3";"0";"1"
"Empoli";"Sassuolo";1;3;"L";"2017-04-30";"2016/2017";"62.5";"37.5";"18";"11";"9";"6";"5";"5";"4";"0";"81.4";"69.5";"67.6";"51.1";"17";"8";"3";"1";"25.5";"35.7";"78.9";"100";"12";"4";"2";"2";"78";"65";"96";"56.3";"15";"17";"0";"3";"16";"44";"8";"26";"53.6";"46.4";"3";"6";"3";"8";"0";"0";"12";"13";"12";"12";"2";"3";"0";"0"
"Genoa";"Chievo";1;2;"L";"2017-04-30";"2016/2017";"55";"45";"15";"8";"1";"2";"11";"3";"3";"3";"79";"76.5";"70.6";"65.9";"11";"7";"1";"0";"33.3";"14.3";"89.5";"76.5";"3";"4";"2";"2";"58";"48";"100";"84.6";"11";"17";"3";"3";"16";"23";"9";"11";"38.5";"61.5";"3";"2";"0";"0";"100";"100";"15";"16";"15";"13";"1";"2";"0";"1"
"Palermo";"Fiorentina";2;0;"W";"2017-04-30";"2016/2017";"25.2";"74.8";"10";"13";"2";"3";"5";"7";"3";"3";"67.5";"88.8";"60.3";"78";"3";"11";"0";"2";"11.1";"10.8";"80";"85.7";"1";"10";"6";"1";"51";"58";"60";"42.9";"14";"7";"3";"3";"48";"10";"21";"6";"80";"20";"1";"2";"3";"0";"100";"0";"10";"9";"9";"10";"2";"2";"0";"1"
"Inter Milan";"Napoli";0;1;"L";"2017-04-30";"2016/2017";"47.9";"52.1";"14";"16";"3";"4";"6";"8";"5";"4";"82.2";"83.3";"73.6";"70";"11";"12";"0";"1";"20.6";"20";"54.5";"71.9";"8";"4";"2";"2";"65";"63";"68.8";"64.3";"15";"13";"4";"5";"16";"24";"3";"12";"41.4";"58.6";"1";"6";"3";"3";"0";"100";"9";"9";"9";"9";"2";"2";"0";"0"
"Torino";"Sampdoria";1;1;"D";"2017-04-29";"2016/2017";"53.1";"46.9";"25";"7";"5";"4";"13";"1";"7";"2";"82.2";"79.6";"71.3";"56.4";"19";"5";"2";"0";"22.7";"0";"56.3";"61.5";"4";"3";"4";"0";"69";"53";"83.3";"61.1";"15";"10";"2";"7";"33";"30";"13";"13";"50";"50";"2";"3";"3";"4";"66.7";"100";"12";"9";"8";"11";"1";"2";"0";"0"
"Atalanta";"Juventus";2;2;"D";"2017-04-28";"2016/2017";"34.7";"65.3";"14";"16";"7";"8";"4";"6";"3";"2";"77.2";"86.2";"67.7";"69.7";"10";"14";"2";"2";"29.4";"43.5";"52.6";"60";"7";"10";"2";"4";"57";"72";"71.4";"72.2";"22";"12";"2";"3";"35";"14";"13";"9";"41.7";"58.3";"0";"2";"7";"5";"100";"0";"13";"9";"9";"13";"3";"2";"0";"0"
"Pescara";"Roma";1;4;"L";"2017-04-24";"2016/2017";"42.7";"57.3";"17";"23";"4";"6";"6";"14";"7";"3";"82";"88.7";"75";"81.3";"13";"19";"3";"4";"35.3";"15.4";"45";"72.2";"9";"5";"4";"7";"50";"71";"73.3";"82.4";"13";"16";"3";"6";"18";"12";"9";"4";"42.9";"57.1";"1";"1";"2";"3";"0";"100";"10";"12";"11";"10";"2";"0";"0";"0"
"Sassuolo";"Napoli";2;2;"D";"2017-04-23";"2016/2017";"31.9";"68.1";"8";"20";"4";"6";"3";"8";"1";"6";"69.4";"84.2";"50";"72";"6";"15";"0";"3";"18.2";"29.2";"38.1";"61.1";"2";"9";"1";"1";"74";"88";"60.9";"79.3";"19";"9";"7";"1";"36";"13";"11";"6";"60";"40";"0";"1";"3";"2";"50";"0";"9";"16";"16";"9";"3";"1";"0";"0"
"AC Milan";"Empoli";1;2;"L";"2017-04-23";"2016/2017";"61.9";"38.1";"28";"11";"12";"7";"10";"1";"6";"3";"82";"72.5";"71";"61.6";"26";"9";"1";"4";"23.1";"12.5";"52.4";"60";"10";"4";"4";"3";"69";"52";"69.6";"55.6";"10";"14";"3";"5";"10";"24";"4";"14";"56.1";"43.9";"2";"4";"5";"11";"0";"100";"15";"17";"14";"14";"3";"4";"0";"0"
"Chievo";"Torino";1;3;"L";"2017-04-23";"2016/2017";"40.3";"59.7";"13";"22";"3";"5";"8";"10";"2";"7";"76";"84";"61.7";"76.7";"11";"17";"1";"0";"28";"15.4";"90";"55";"5";"9";"2";"0";"53";"61";"53.3";"54.5";"18";"14";"7";"2";"30";"23";"13";"8";"57.6";"42.4";"4";"6";"2";"2";"0";"100";"12";"11";"11";"12";"1";"1";"0";"0"
"Lazio";"Palermo";6;2;"W";"2017-04-23";"2016/2017";"59.5";"40.5";"17";"7";"7";"2";"5";"3";"5";"2";"82.8";"76.1";"66.4";"37";"11";"4";"3";"0";"21.4";"14.3";"70.6";"62.5";"5";"2";"7";"0";"70";"53";"57.1";"66.7";"16";"19";"2";"5";"6";"21";"3";"13";"59.3";"40.7";"3";"2";"0";"2";"100";"0";"10";"8";"8";"9";"1";"1";"0";"0"
"Sampdoria";"Crotone";1;2;"L";"2017-04-23";"2016/2017";"58.4";"41.6";"10";"13";"5";"6";"5";"3";"0";"4";"83";"70.8";"70";"58.5";"8";"12";"3";"2";"11.1";"18.9";"68.8";"55.6";"5";"9";"4";"6";"69";"69";"77.8";"86.7";"8";"16";"4";"0";"42";"17";"28";"10";"42.3";"57.7";"5";"3";"4";"4";"100";"0";"10";"13";"13";"10";"2";"3";"0";"0"
"Udinese";"Cagliari";2;1;"W";"2017-04-23";"2016/2017";"43.2";"56.8";"17";"12";"6";"4";"7";"5";"4";"3";"79.4";"83.3";"59.6";"67.5";"11";"10";"1";"2";"29";"31.3";"40";"57.1";"7";"2";"1";"5";"64";"61";"90.9";"72.2";"8";"7";"4";"4";"23";"27";"8";"12";"51.9";"48.1";"3";"4";"2";"4";"100";"0";"11";"15";"13";"11";"1";"1";"0";"0"
"Juventus";"Genoa";4;0;"W";"2017-04-23";"2016/2017";"57.3";"42.7";"18";"11";"4";"2";"13";"8";"1";"1";"89.4";"81.7";"68.4";"68.5";"15";"8";"2";"0";"20";"33.3";"64.7";"50";"4";"2";"3";"0";"57";"46";"57.1";"66.7";"21";"7";"1";"1";"8";"14";"3";"7";"66.7";"33.3";"1";"0";"2";"1";"100";"0";"10";"13";"12";"9";"0";"1";"0";"0"
"Atalanta";"Bologna";3;2;"W";"2017-04-22";"2016/2017";"50";"50";"5";"12";"3";"6";"2";"3";"0";"3";"80.1";"81.6";"66.9";"65.1";"5";"9";"4";"2";"38.5";"23.5";"55";"25";"3";"3";"2";"3";"54";"63";"66.7";"89.5";"11";"20";"3";"0";"29";"13";"9";"4";"52.9";"47.1";"2";"2";"4";"0";"100";"0";"17";"19";"17";"17";"2";"3";"0";"0"
"Fiorentina";"Inter Milan";5;4;"W";"2017-04-22";"2016/2017";"52.7";"47.3";"13";"10";"9";"6";"2";"3";"2";"1";"83.7";"80.9";"72.5";"63.3";"11";"8";"2";"4";"20";"6.7";"80";"71.4";"7";"10";"3";"2";"67";"69";"75";"66.7";"11";"13";"2";"2";"25";"24";"10";"10";"66.7";"33.3";"8";"1";"1";"5";"100";"100";"10";"11";"11";"10";"3";"1";"0";"0"
"Inter Milan";"AC Milan";2;2;"D";"2017-04-15";"2016/2017";"38.6";"61.4";"10";"14";"4";"6";"6";"4";"0";"4";"75.2";"84.6";"65.3";"73.2";"8";"10";"2";"1";"31.3";"23.8";"55";"53.8";"2";"8";"4";"3";"65";"63";"84.4";"82.6";"14";"12";"4";"0";"25";"20";"8";"10";"29.2";"70.8";"2";"2";"4";"2";"0";"100";"11";"10";"9";"8";"3";"2";"0";"0"
"Cagliari";"Chievo";4;0;"W";"2017-04-15";"2016/2017";"53.1";"46.9";"23";"15";"11";"2";"9";"8";"3";"5";"80.6";"77.7";"64.9";"60.4";"13";"10";"1";"2";"42.9";"32";"66.7";"41.7";"1";"4";"2";"2";"73";"59";"100";"73.3";"7";"12";"5";"3";"22";"10";"12";"5";"66.7";"33.3";"0";"0";"2";"7";"100";"0";"20";"16";"16";"20";"2";"2";"0";"0"
"Fiorentina";"Empoli";1;2;"L";"2017-04-15";"2016/2017";"64.1";"35.9";"18";"11";"7";"5";"10";"3";"1";"3";"86.4";"73.3";"69.1";"57.3";"10";"8";"0";"1";"3.2";"18.8";"56.5";"85.7";"8";"7";"1";"2";"56";"53";"61.5";"58.8";"6";"7";"3";"1";"10";"39";"2";"20";"43.5";"56.5";"2";"10";"2";"6";"0";"100";"17";"18";"18";"17";"4";"5";"1";"0"
"Genoa";"Lazio";2;2;"D";"2017-04-15";"2016/2017";"42.2";"57.8";"13";"21";"6";"6";"2";"7";"5";"8";"70";"77.6";"63.4";"58.7";"8";"13";"2";"2";"25";"22.2";"76.5";"50";"7";"7";"0";"3";"56";"67";"76.9";"66.7";"12";"13";"7";"5";"32";"18";"10";"12";"60";"40";"1";"4";"4";"4";"100";"100";"16";"13";"12";"13";"4";"4";"0";"0"
"Palermo";"Bologna";0;0;"D";"2017-04-15";"2016/2017";"60";"40";"18";"9";"1";"4";"12";"4";"5";"1";"87";"78.9";"81";"65.9";"16";"7";"1";"3";"31";"12.5";"60";"83.3";"3";"5";"4";"2";"75";"60";"80";"61.9";"13";"16";"1";"5";"6";"31";"1";"6";"41.9";"58.1";"4";"0";"4";"1";"100";"0";"14";"10";"9";"13";"4";"2";"0";"1"
"Pescara";"Juventus";0;2;"L";"2017-04-15";"2016/2017";"38";"62";"7";"14";"2";"7";"2";"7";"3";"0";"70.7";"88.2";"59.7";"72.8";"3";"12";"0";"2";"18.2";"33.3";"84.6";"76.2";"2";"1";"0";"3";"63";"73";"66.7";"75";"13";"28";"0";"3";"13";"22";"4";"8";"42.9";"57.1";"0";"1";"5";"2";"0";"0";"19";"12";"12";"19";"4";"1";"0";"0"
"Roma";"Atalanta";1;1;"D";"2017-04-15";"2016/2017";"69.8";"30.2";"21";"6";"5";"1";"8";"4";"8";"1";"85.7";"71.1";"71.3";"56.1";"18";"6";"1";"0";"29.7";"27.3";"68.8";"28.6";"11";"3";"1";"2";"62";"65";"66.7";"55";"9";"21";"1";"8";"12";"32";"3";"14";"76.5";"23.5";"1";"7";"0";"4";"0";"100";"8";"21";"19";"8";"2";"3";"0";"0"
"Torino";"Crotone";1;1;"D";"2017-04-15";"2016/2017";"72.1";"27.9";"24";"8";"8";"1";"9";"4";"7";"3";"85.9";"59.7";"70.8";"49.4";"19";"7";"1";"1";"24.1";"25";"52.6";"75";"11";"5";"1";"1";"54";"45";"83.3";"76.9";"8";"14";"3";"7";"14";"32";"7";"19";"58.8";"41.2";"3";"3";"0";"7";"100";"0";"12";"12";"11";"11";"2";"3";"0";"0"
"Sassuolo";"Sampdoria";2;1;"W";"2017-04-15";"2016/2017";"40.9";"59.1";"8";"13";"3";"3";"2";"6";"3";"4";"71";"79.6";"55.8";"62.1";"7";"10";"2";"1";"21.4";"27.3";"30.8";"69.2";"11";"6";"5";"3";"60";"55";"68.8";"68.4";"16";"7";"4";"3";"34";"29";"15";"15";"42.9";"57.1";"1";"2";"3";"1";"100";"100";"13";"14";"14";"12";"3";"2";"0";"0"
"Napoli";"Udinese";3;0;"W";"2017-04-15";"2016/2017";"69.8";"30.2";"20";"7";"6";"2";"7";"2";"7";"3";"89.3";"73.4";"78.6";"48.2";"13";"5";"2";"0";"16";"23.1";"58.3";"72.7";"15";"2";"5";"2";"83";"63";"76.5";"91.7";"8";"13";"3";"6";"12";"25";"9";"13";"60";"40";"4";"3";"3";"3";"100";"100";"8";"8";"7";"8";"0";"1";"0";"0"
"Sampdoria";"Fiorentina";2;2;"D";"2017-04-09";"2016/2017";"48.5";"51.5";"10";"20";"4";"4";"5";"10";"1";"6";"76.1";"77.1";"50.9";"63.1";"8";"15";"1";"3";"18.2";"25.8";"52.6";"67.9";"4";"10";"2";"4";"68";"82";"75.9";"91.3";"19";"18";"5";"1";"26";"10";"15";"3";"40";"60";"5";"4";"2";"2";"100";"100";"19";"15";"14";"19";"2";"1";"0";"0"
"AC Milan";"Palermo";4;0;"W";"2017-04-09";"2016/2017";"55.8";"44.2";"14";"8";"10";"2";"3";"4";"1";"2";"84.9";"82.3";"69.8";"68.5";"12";"8";"6";"0";"28.6";"16.7";"72.2";"16.7";"8";"5";"4";"2";"51";"43";"88.2";"50";"8";"13";"2";"1";"16";"15";"4";"9";"55";"45";"3";"3";"2";"6";"100";"100";"10";"14";"14";"10";"1";"2";"0";"1"
"Bologna";"Roma";0;3;"L";"2017-04-09";"2016/2017";"41.2";"58.8";"13";"11";"4";"5";"4";"6";"5";"0";"85.4";"87";"72.9";"66.9";"12";"10";"1";"2";"14.8";"23.8";"85.7";"75";"6";"5";"1";"3";"57";"61";"73.3";"86.7";"19";"14";"0";"5";"19";"15";"10";"10";"44.4";"55.6";"2";"2";"2";"4";"100";"100";"14";"9";"9";"13";"3";"2";"0";"0"
