"homeTeam";"awayTeam";"homeScore";"awayScore";"matchResult";"matchDate";"season";"home.Possession %";"away.Possession %";"home.Total shots";"away.Total shots";"home.On target";"away.On target";"home.Off target";"away.Off target";"home.Blocked";"away.Blocked";"home.Passing %";"away.Passing %";"home.Attacking 3rd %";"away.Attacking 3rd %";"home.Key Passes";"away.Key Passes";"home.Clear-Cut Chances";"away.Clear-Cut Chances";"home.Crosses %";"away.Crosses %";"home.Dribbles %";"away.Dribbles %";"home.Corners";"away.Corners";"home.Offsides";"away.Offsides";"home.Recoveries";"away.Recoveries";"home.Tackles %";"away.Tackles %";"home.Interceptions";"away.Interceptions";"home.Blocks";"away.Blocks";"home.Clearances";"away.Clearances";"home.Headed Clearances";"away.Headed Clearances";"home.Aerial Duels %";"away.Aerial Duels %";"home.Blocked Crosses";"away.Blocked Crosses";"home.Saves";"away.Saves";"home.Catches %";"away.Catches %";"home.Fouls Committed";"away.Fouls Committed";"home.Fouls Won";"away.Fouls Won";"home.Yellow Cards";"away.Yellow Cards";"home.Red Cards";"away.Red Cards"
"Heracles Almelo";"Excelsior";4;0;"W";"2017-02-18";"2016/2017";"60.1";"39.9";"30";"14";"13";"3";"11";"8";"6";"3";"88.5";"78.6";"81.8";"67.8";"22";"9";"3";"0";"25.9";"11.5";"75";"56.3";"4";"5";"4";"0";"53";"47";"77.3";"76.9";"14";"13";"3";"5";"25";"25";"15";"9";"82.6";"17.4";"3";"2";"3";"9";"100";"100";"11";"7";"7";"11";"1";"1";"0";"1"
"PSV Eindhoven";"NEC Nijmegen";3;1;"W";"2017-02-18";"2016/2017";"63.3";"36.7";"23";"7";"9";"3";"9";"3";"5";"1";"84.4";"66.9";"69.9";"48.5";"16";"5";"3";"0";"45";"22.2";"55.6";"45.5";"5";"3";"0";"3";"61";"64";"76.9";"85";"9";"13";"1";"6";"30";"18";"17";"4";"64";"36";"0";"2";"2";"5";"0";"100";"10";"13";"12";"10";"1";"1";"0";"0"
"FC Utrecht";"PEC Zwolle";3;1;"W";"2017-02-18";"2016/2017";"59.8";"40.2";"20";"13";"4";"4";"10";"8";"6";"1";"81.5";"72.7";"68";"56.7";"14";"10";"4";"0";"29.4";"25";"50";"57.1";"7";"2";"6";"4";"68";"50";"56.5";"73.9";"20";"12";"1";"5";"19";"25";"8";"11";"58.6";"41.4";"1";"1";"3";"2";"100";"0";"10";"9";"9";"10";"1";"2";"0";"0"
"Roda JC Kerk";"Go Ahead Eagles";1;0;"W";"2017-02-17";"2016/2017";"44.4";"55.6";"11";"13";"3";"2";"7";"8";"1";"3";"81.8";"82.1";"71.3";"68.6";"11";"13";"1";"2";"40";"29";"90";"77.8";"1";"8";"4";"0";"57";"56";"88.9";"69.2";"14";"10";"3";"1";"39";"25";"18";"9";"45.2";"54.8";"3";"1";"2";"2";"100";"100";"10";"11";"11";"10";"1";"3";"0";"0"
"Excelsior";"FC Twente";1;1;"D";"2017-02-12";"2016/2017";"36.5";"63.5";"12";"19";"3";"4";"7";"12";"2";"3";"72.2";"81.4";"63.1";"67.9";"8";"13";"2";"3";"22.2";"28";"63.6";"58.8";"7";"8";"1";"0";"54";"69";"100";"91.3";"12";"17";"3";"2";"32";"17";"12";"10";"34.2";"65.8";"4";"3";"3";"2";"100";"100";"13";"10";"10";"13";"1";"1";"0";"0"
"Ajax";"Sparta Rotterdam";2;0;"W";"2017-02-12";"2016/2017";"76.9";"23.1";"20";"7";"7";"2";"7";"4";"6";"1";"88.3";"59.2";"79.8";"48.1";"16";"4";"3";"2";"19.2";"0";"82.1";"66.7";"9";"0";"3";"3";"61";"53";"75";"85";"7";"19";"1";"7";"6";"26";"2";"8";"47.6";"52.4";"1";"2";"2";"4";"0";"100";"13";"16";"15";"13";"0";"3";"0";"0"
"Heerenveen";"AZ Alkmaar";1;2;"L";"2017-02-12";"2016/2017";"49";"51";"10";"17";"3";"6";"5";"5";"2";"6";"68.8";"75.6";"48.6";"65.8";"8";"10";"1";"1";"38.5";"33.3";"90.9";"52.9";"3";"3";"2";"3";"88";"93";"66.7";"81";"21";"25";"4";"1";"11";"25";"5";"5";"56.3";"43.8";"1";"1";"4";"2";"100";"100";"14";"17";"17";"14";"2";"1";"1";"0"
"PSV Eindhoven";"FC Utrecht";3;0;"W";"2017-02-12";"2016/2017";"55.2";"44.8";"17";"6";"8";"1";"7";"4";"2";"2";"82.3";"78.3";"69.6";"57.4";"14";"5";"1";"0";"32";"15.4";"30";"63.2";"6";"4";"0";"2";"67";"60";"53.3";"70.6";"10";"20";"2";"1";"20";"29";"11";"15";"51.7";"48.3";"1";"0";"1";"5";"0";"100";"11";"7";"7";"10";"1";"2";"0";"0"
"Heracles Almelo";"Roda JC Kerk";2;2;"D";"2017-02-11";"2016/2017";"57.2";"42.8";"14";"17";"3";"5";"9";"9";"2";"3";"83.6";"72.8";"64.2";"64.5";"9";"12";"1";"2";"12.5";"33.3";"85.7";"100";"4";"7";"1";"0";"62";"56";"71.4";"82.4";"15";"9";"5";"2";"20";"23";"9";"17";"55.9";"44.1";"6";"4";"1";"1";"100";"100";"8";"6";"6";"6";"1";"1";"0";"0"
"Feyenoord";"Groningen";2;0;"W";"2017-02-11";"2016/2017";"71.4";"28.6";"17";"4";"7";"1";"8";"3";"2";"0";"87.4";"69.4";"80.7";"56.9";"14";"4";"2";"1";"22";"0";"75";"55.6";"10";"0";"3";"1";"68";"51";"93.3";"70";"16";"17";"0";"2";"14";"38";"7";"19";"46.7";"53.3";"0";"4";"1";"5";"0";"0";"10";"9";"8";"10";"1";"1";"0";"1"
"Go Ahead Eagles";"ADO Den Haag";3;1;"W";"2017-02-11";"2016/2017";"53.5";"46.5";"18";"5";"6";"1";"6";"3";"6";"1";"80.7";"75.6";"71.3";"62.7";"14";"3";"4";"0";"25";"20";"70";"71.4";"2";"1";"4";"0";"55";"49";"70.6";"86.7";"16";"9";"1";"6";"20";"18";"11";"4";"42.3";"57.7";"2";"2";"0";"3";"0";"0";"12";"15";"14";"12";"1";"1";"0";"1"
"Vitesse Arnhem";"Willem II";0;2;"L";"2017-02-11";"2016/2017";"63.2";"36.8";"13";"6";"4";"2";"7";"4";"2";"0";"78.9";"70.5";"58.1";"48.7";"6";"4";"0";"0";"15.2";"0";"52.9";"55.6";"6";"0";"3";"2";"64";"53";"88.9";"52.6";"8";"18";"0";"4";"18";"35";"13";"17";"55";"45";"0";"5";"0";"2";"0";"100";"8";"13";"12";"8";"2";"3";"0";"0"
"PEC Zwolle";"NEC Nijmegen";2;0;"W";"2017-02-10";"2016/2017";"57.6";"42.4";"21";"17";"5";"6";"9";"5";"7";"6";"82";"73.2";"73.9";"58.2";"15";"12";"1";"0";"4.5";"22.2";"69.2";"46.2";"9";"8";"0";"0";"57";"57";"77.8";"81.8";"10";"21";"7";"6";"28";"24";"14";"12";"40";"60";"1";"3";"5";"3";"0";"100";"9";"13";"12";"9";"0";"1";"0";"0"
"Roda JC Kerk";"Ajax";0;2;"L";"2017-02-05";"2016/2017";"35.7";"64.3";"11";"22";"2";"8";"7";"9";"2";"5";"67.6";"83";"51.6";"72.3";"9";"16";"1";"1";"31.6";"28.6";"75";"42.3";"5";"7";"1";"0";"68";"78";"79.2";"100";"14";"7";"5";"2";"28";"24";"6";"11";"50";"50";"2";"3";"6";"2";"100";"100";"10";"15";"14";"10";"0";"1";"0";"0"
"FC Twente";"Feyenoord";0;2;"L";"2017-02-05";"2016/2017";"44.9";"55.1";"7";"19";"0";"7";"5";"8";"2";"4";"80.7";"83.9";"65.6";"74.7";"5";"13";"0";"2";"15.4";"30.3";"62.5";"45";"3";"5";"8";"2";"64";"66";"76.5";"66.7";"17";"9";"5";"2";"30";"18";"18";"11";"41.9";"58.1";"4";"2";"4";"0";"100";"80";"7";"12";"12";"7";"0";"1";"0";"0"
"Sparta Rotterdam";"PEC Zwolle";2;3;"L";"2017-02-05";"2016/2017";"54.4";"45.6";"11";"13";"4";"7";"1";"5";"6";"1";"79.8";"75.1";"71.5";"57.1";"8";"9";"2";"2";"25.9";"37.5";"66.7";"92.3";"11";"3";"3";"1";"45";"48";"90";"75";"12";"6";"1";"6";"9";"34";"6";"19";"41.2";"58.8";"1";"3";"4";"2";"0";"100";"8";"10";"10";"5";"1";"1";"0";"1"
"FC Utrecht";"Heerenveen";1;0;"W";"2017-02-05";"2016/2017";"36.9";"63.1";"4";"15";"2";"2";"2";"10";"0";"3";"68.6";"82.9";"46.8";"68.6";"3";"13";"1";"2";"16.7";"38.5";"50";"52.4";"2";"2";"3";"1";"56";"64";"63.6";"71.4";"14";"12";"3";"0";"31";"27";"11";"12";"68.1";"31.9";"1";"2";"2";"1";"0";"100";"16";"15";"14";"16";"3";"0";"1";"1"
"NEC Nijmegen";"Go Ahead Eagles";1;2;"L";"2017-02-04";"2016/2017";"65.9";"34.1";"20";"4";"5";"3";"8";"1";"7";"0";"82.5";"66.8";"70.1";"47.4";"14";"3";"2";"2";"32.5";"25";"44";"60.9";"8";"0";"1";"0";"74";"68";"77.8";"67.9";"12";"11";"0";"7";"7";"46";"2";"25";"42.3";"57.7";"0";"5";"1";"4";"100";"100";"10";"10";"9";"10";"1";"2";"0";"1"
"AZ Alkmaar";"PSV Eindhoven";2;4;"L";"2017-02-04";"2016/2017";"46.8";"53.2";"8";"15";"2";"8";"5";"4";"1";"3";"83.1";"82";"67";"71.8";"6";"12";"0";"4";"5.9";"26.3";"58.8";"63.6";"6";"8";"3";"2";"51";"52";"75";"70.6";"13";"8";"3";"1";"22";"14";"13";"10";"55.6";"44.4";"1";"2";"4";"1";"100";"50";"15";"14";"14";"15";"1";"5";"1";"0"
"Willem II";"Heracles Almelo";1;3;"L";"2017-02-04";"2016/2017";"57.4";"42.6";"18";"16";"9";"8";"6";"3";"3";"5";"84.9";"79.6";"70.8";"67.5";"11";"13";"1";"2";"28.6";"40";"44.4";"78.6";"7";"4";"2";"1";"27";"34";"86.4";"78.9";"9";"3";"5";"2";"14";"37";"5";"20";"52.6";"47.4";"2";"5";"5";"8";"0";"0";"6";"6";"6";"5";"1";"1";"0";"1"
"Groningen";"Excelsior";1;1;"D";"2017-02-04";"2016/2017";"47.4";"52.6";"8";"14";"3";"3";"4";"5";"1";"6";"74.6";"78.2";"62.1";"56.8";"7";"13";"1";"1";"12.5";"20";"76.5";"57.1";"4";"2";"2";"1";"68";"57";"81.8";"78.3";"13";"6";"6";"1";"25";"34";"15";"11";"65.2";"34.8";"3";"2";"2";"2";"66.7";"100";"14";"11";"10";"13";"2";"2";"0";"0"
"ADO Den Haag";"Vitesse Arnhem";0;2;"L";"2017-02-03";"2016/2017";"50";"50";"11";"11";"2";"3";"8";"7";"1";"1";"75.6";"76.9";"61.2";"58.7";"10";"8";"2";"1";"28";"14.3";"44.4";"45.5";"5";"5";"2";"4";"56";"66";"64.7";"85.7";"7";"10";"1";"1";"31";"38";"12";"22";"51.3";"48.7";"2";"3";"1";"2";"100";"100";"10";"8";"8";"9";"3";"0";"0";"0"
"Heerenveen";"Groningen";0;0;"D";"2017-01-29";"2016/2017";"60.8";"39.2";"9";"5";"4";"1";"4";"4";"1";"0";"82.3";"69.4";"74.7";"59.8";"6";"5";"2";"0";"33.3";"9.1";"25";"68.8";"4";"7";"1";"3";"50";"57";"75";"80.8";"7";"14";"0";"1";"29";"17";"16";"7";"46.4";"53.6";"5";"2";"1";"4";"100";"0";"10";"13";"12";"10";"1";"2";"0";"0"
"Ajax";"ADO Den Haag";3;0;"W";"2017-01-29";"2016/2017";"64.8";"35.2";"22";"7";"7";"1";"9";"3";"6";"3";"83.2";"66.2";"71.3";"55.4";"16";"7";"5";"1";"30.8";"25";"60";"60";"9";"1";"4";"4";"78";"69";"86.7";"63.6";"14";"18";"3";"6";"10";"26";"6";"11";"54.8";"45.2";"0";"1";"1";"4";"0";"0";"6";"11";"10";"6";"0";"2";"0";"0"
"PEC Zwolle";"FC Twente";1;2;"L";"2017-01-29";"2016/2017";"58.9";"41.1";"24";"8";"5";"3";"12";"4";"7";"1";"84.9";"78.9";"81.1";"63.6";"21";"6";"5";"0";"36.6";"20";"61.9";"90.9";"7";"1";"1";"1";"46";"49";"66.7";"85.7";"14";"13";"1";"6";"14";"23";"3";"11";"58.6";"41.4";"0";"3";"1";"4";"0";"100";"7";"8";"8";"7";"1";"1";"0";"1"
"Vitesse Arnhem";"AZ Alkmaar";2;1;"W";"2017-01-29";"2016/2017";"40.1";"59.9";"10";"15";"3";"2";"3";"7";"4";"6";"64.3";"75";"53.3";"63.3";"8";"13";"1";"3";"30";"23.1";"38.9";"70";"4";"7";"3";"2";"66";"63";"72.2";"75";"17";"17";"6";"4";"28";"15";"14";"12";"45.9";"54.1";"6";"1";"2";"1";"100";"100";"17";"9";"8";"16";"3";"3";"0";"0"
"Feyenoord";"NEC Nijmegen";4;0;"W";"2017-01-29";"2016/2017";"61.5";"38.5";"19";"9";"8";"2";"1";"3";"10";"4";"83.1";"74.6";"76.3";"60.2";"16";"4";"3";"1";"22";"33.3";"55";"33.3";"17";"2";"4";"0";"59";"47";"75";"66.7";"16";"17";"4";"9";"16";"30";"8";"14";"53.1";"46.9";"0";"6";"2";"4";"100";"100";"10";"10";"7";"10";"2";"1";"0";"0"
"Go Ahead Eagles";"FC Utrecht";0;1;"L";"2017-01-28";"2016/2017";"51.3";"48.7";"4";"8";"1";"2";"3";"3";"0";"3";"78.2";"79.9";"59.4";"64.3";"3";"5";"0";"0";"12.5";"5.6";"58.3";"50";"4";"4";"2";"3";"54";"50";"72.7";"69.2";"16";"21";"3";"0";"25";"18";"14";"7";"60";"40";"1";"2";"2";"1";"100";"100";"13";"12";"11";"13";"1";"5";"1";"0"
"Heracles Almelo";"PSV Eindhoven";1;2;"L";"2017-01-28";"2016/2017";"51.5";"48.5";"9";"22";"2";"9";"4";"11";"3";"2";"83";"80.6";"67.9";"70.7";"7";"18";"0";"1";"22.2";"52.9";"87.5";"68.8";"1";"6";"1";"4";"59";"74";"90";"79.2";"14";"7";"2";"3";"17";"15";"5";"7";"33.3";"66.7";"3";"0";"7";"1";"100";"0";"11";"10";"10";"11";"2";"0";"0";"0"
"Roda JC Kerk";"Excelsior";4;0;"W";"2017-01-28";"2016/2017";"55.7";"44.3";"18";"7";"7";"2";"7";"3";"4";"2";"85.2";"76.4";"74.7";"53.2";"15";"2";"1";"0";"35.7";"22.2";"85.7";"63.6";"3";"5";"1";"4";"59";"50";"68.8";"83.3";"14";"8";"2";"4";"18";"20";"6";"9";"62.5";"37.5";"3";"2";"2";"3";"100";"100";"13";"5";"5";"11";"3";"0";"0";"1"
"Willem II";"Sparta Rotterdam";3;2;"W";"2017-01-27";"2016/2017";"53.1";"46.9";"15";"10";"6";"4";"7";"4";"2";"2";"68";"67.5";"55.4";"55.3";"7";"8";"2";"0";"31.8";"6.3";"73.3";"90";"5";"4";"2";"0";"23";"63";"74.1";"83.3";"7";"11";"2";"2";"7";"34";"3";"14";"67.4";"32.6";"2";"3";"2";"3";"66.7";"100";"10";"15";"14";"9";"2";"1";"0";"0"
"FC Utrecht";"Ajax";0;1;"L";"2017-01-22";"2016/2017";"40.4";"59.6";"7";"17";"1";"3";"4";"11";"2";"3";"69.2";"76.2";"52.7";"72.5";"7";"12";"2";"0";"8.3";"8.3";"52";"43.8";"3";"8";"1";"1";"53";"76";"90.5";"71.4";"20";"12";"2";"2";"30";"21";"16";"5";"62.1";"37.9";"3";"1";"2";"1";"100";"100";"18";"13";"13";"17";"1";"3";"0";"0"
"Excelsior";"Go Ahead Eagles";1;1;"D";"2017-01-22";"2016/2017";"47.5";"52.5";"15";"7";"5";"1";"7";"5";"3";"1";"77.7";"78.9";"60.7";"66";"11";"7";"3";"2";"15";"14.3";"80";"68.8";"7";"2";"5";"1";"67";"64";"80";"46.2";"13";"15";"1";"3";"20";"25";"12";"6";"50";"50";"1";"3";"0";"4";"100";"0";"12";"5";"5";"11";"0";"0";"0";"0"
"NEC Nijmegen";"Roda JC Kerk";2;0;"W";"2017-01-22";"2016/2017";"44.4";"55.6";"9";"16";"7";"5";"2";"6";"0";"5";"73.7";"77.4";"57.3";"57.1";"4";"9";"0";"1";"16.7";"31.8";"87.5";"43.8";"4";"3";"8";"3";"54";"55";"89.5";"83.3";"19";"10";"5";"0";"25";"21";"10";"12";"33.3";"66.7";"1";"1";"5";"5";"100";"100";"14";"21";"20";"14";"2";"3";"0";"0"
"PSV Eindhoven";"Heerenveen";4;3;"W";"2017-01-22";"2016/2017";"53";"47";"23";"13";"13";"3";"7";"5";"3";"5";"75.7";"74";"55.3";"58.9";"19";"8";"4";"2";"34.3";"23.1";"38.9";"65";"15";"3";"3";"2";"69";"77";"75";"41.2";"13";"23";"5";"4";"20";"38";"13";"15";"70.7";"29.3";"1";"4";"0";"8";"100";"75";"9";"11";"11";"9";"3";"1";"0";"0"
"AZ Alkmaar";"Sparta Rotterdam";1;1;"D";"2017-01-21";"2016/2017";"51.9";"48.1";"9";"14";"5";"3";"3";"4";"1";"7";"72";"68.6";"56.5";"56.9";"6";"8";"0";"1";"27.3";"28.6";"61.8";"66.7";"4";"2";"1";"4";"67";"71";"48.3";"70.8";"10";"8";"7";"1";"29";"23";"11";"7";"43.1";"56.9";"4";"0";"2";"4";"100";"100";"14";"20";"19";"14";"0";"3";"0";"0"
"ADO Den Haag";"PEC Zwolle";1;2;"L";"2017-01-21";"2016/2017";"55.7";"44.3";"9";"20";"4";"13";"4";"4";"1";"3";"77";"81.6";"64.3";"71.2";"8";"14";"0";"3";"15.8";"59.1";"80";"61.5";"4";"4";"0";"3";"55";"53";"81.3";"54.5";"7";"25";"3";"1";"17";"36";"8";"19";"59";"41";"1";"3";"11";"3";"100";"100";"15";"10";"9";"15";"3";"3";"0";"0"
"Feyenoord";"Willem II";1;0;"W";"2017-01-21";"2016/2017";"55.4";"44.6";"24";"5";"7";"2";"11";"2";"6";"1";"80.9";"76.7";"66";"48.7";"16";"2";"2";"1";"25.8";"10";"60";"77.8";"9";"0";"2";"2";"73";"55";"81.8";"50";"19";"12";"1";"5";"7";"39";"6";"20";"65.4";"34.6";"2";"2";"2";"6";"50";"100";"15";"6";"5";"13";"0";"0";"0";"0"
"Groningen";"Vitesse Arnhem";1;1;"D";"2017-01-21";"2016/2017";"49.3";"50.7";"8";"13";"0";"2";"6";"7";"2";"4";"77.7";"80.8";"69.4";"73.7";"2";"9";"0";"0";"5.3";"30.8";"33.3";"35.7";"6";"4";"3";"3";"49";"51";"78.9";"78.9";"6";"10";"4";"2";"30";"36";"18";"13";"44";"56";"3";"5";"1";"0";"0";"0";"10";"13";"12";"10";"1";"0";"0";"1"
"FC Twente";"Heracles Almelo";1;0;"W";"2017-01-20";"2016/2017";"54.1";"45.9";"20";"10";"7";"4";"8";"4";"5";"2";"81";"79.9";"68.4";"61.5";"13";"6";"1";"1";"33.3";"15";"58.3";"58.3";"5";"5";"2";"1";"50";"50";"66.7";"71.4";"16";"12";"1";"5";"30";"13";"14";"5";"48";"52";"0";"3";"4";"6";"100";"0";"11";"11";"11";"11";"1";"0";"0";"0"
"Roda JC Kerk";"Feyenoord";0;2;"L";"2017-01-15";"2016/2017";"40.8";"59.2";"7";"21";"1";"8";"3";"8";"3";"5";"73.4";"81.3";"55.9";"73";"4";"13";"0";"4";"11.1";"13";"54.5";"62.5";"3";"11";"0";"2";"61";"75";"76.9";"81.5";"16";"14";"5";"3";"24";"22";"12";"7";"62.5";"37.5";"2";"6";"6";"1";"100";"100";"11";"9";"9";"10";"0";"0";"0";"0"
"PEC Zwolle";"Ajax";1;3;"L";"2017-01-15";"2016/2017";"41.3";"58.7";"13";"15";"6";"5";"5";"7";"2";"3";"72.5";"81.6";"57.3";"69.4";"10";"12";"1";"1";"17.6";"21.2";"55";"75";"3";"8";"7";"2";"51";"60";"66.7";"75";"15";"18";"3";"2";"23";"21";"5";"9";"56.5";"43.5";"2";"1";"2";"5";"100";"100";"17";"17";"17";"17";"3";"1";"0";"0"
"Vitesse Arnhem";"FC Twente";3;1;"W";"2017-01-15";"2016/2017";"38.4";"61.6";"9";"10";"6";"6";"2";"3";"1";"1";"78.1";"88.1";"64.8";"79.3";"8";"7";"3";"1";"22.7";"15.8";"36.4";"36.8";"5";"5";"3";"2";"59";"55";"81.3";"82.4";"21";"16";"1";"1";"27";"22";"14";"7";"58.3";"41.7";"2";"1";"5";"3";"0";"100";"10";"8";"7";"10";"1";"2";"1";"0"
"Willem II";"NEC Nijmegen";0;1;"L";"2017-01-15";"2016/2017";"60.7";"39.3";"16";"11";"3";"5";"11";"2";"2";"4";"83.2";"73";"70.9";"54.6";"12";"9";"0";"0";"28.2";"50";"80";"15.4";"7";"3";"0";"1";"38";"41";"78.6";"77.8";"5";"6";"4";"2";"23";"47";"10";"25";"30.6";"69.4";"0";"4";"4";"3";"0";"100";"7";"17";"16";"7";"0";"2";"0";"0"
"Heerenveen";"ADO Den Haag";2;0;"W";"2017-01-14";"2016/2017";"63.9";"36.1";"20";"4";"7";"1";"7";"1";"6";"2";"85.4";"73.5";"74.7";"61";"11";"4";"4";"1";"9.1";"5";"56.3";"60";"3";"3";"6";"2";"60";"54";"54.5";"53.3";"17";"11";"2";"6";"24";"13";"14";"1";"60.7";"39.3";"3";"4";"1";"4";"0";"0";"11";"15";"14";"11";"1";"2";"0";"0"
"Heracles Almelo";"Groningen";1;4;"L";"2017-01-14";"2016/2017";"62";"38";"17";"17";"4";"7";"9";"9";"4";"1";"78.7";"68.6";"63.8";"62.1";"12";"12";"1";"3";"17.1";"25";"71.4";"90.9";"6";"2";"0";"3";"61";"68";"88.9";"94.4";"13";"11";"1";"4";"17";"42";"10";"24";"48.1";"51.9";"1";"4";"3";"3";"0";"100";"12";"16";"15";"12";"1";"2";"0";"0"
"PSV Eindhoven";"Excelsior";2;0;"W";"2017-01-14";"2016/2017";"60.2";"39.8";"27";"4";"10";"1";"8";"2";"9";"1";"84.1";"71.8";"75";"51.4";"20";"2";"3";"0";"19.4";"14.3";"42.9";"78.6";"10";"3";"0";"0";"68";"63";"64.3";"76.5";"7";"24";"1";"9";"16";"40";"6";"10";"45.5";"54.5";"1";"1";"1";"8";"0";"100";"7";"11";"10";"7";"0";"2";"0";"0"
"Sparta Rotterdam";"FC Utrecht";1;2;"L";"2017-01-14";"2016/2017";"40.6";"59.4";"8";"17";"3";"3";"3";"10";"2";"4";"73.8";"83.5";"60.4";"66.2";"6";"13";"0";"3";"15.4";"29.2";"63.6";"52.4";"4";"9";"3";"0";"55";"57";"70.6";"70.6";"22";"23";"4";"2";"21";"22";"7";"8";"28.6";"71.4";"3";"1";"1";"2";"100";"100";"15";"12";"11";"15";"1";"2";"0";"0"
"Go Ahead Eagles";"AZ Alkmaar";1;3;"L";"2017-01-13";"2016/2017";"42.7";"57.3";"11";"11";"4";"4";"3";"6";"4";"1";"77.6";"82.9";"57.8";"74.1";"4";"6";"0";"1";"16.7";"26.7";"55.6";"46.7";"2";"12";"1";"5";"65";"69";"91.7";"76.9";"18";"7";"1";"5";"23";"17";"10";"9";"40";"60";"5";"2";"1";"2";"50";"100";"12";"9";"9";"12";"1";"4";"0";"0"
"Excelsior";"NEC Nijmegen";2;2;"D";"2016-12-18";"2016/2017";"49";"51";"12";"10";"5";"4";"5";"5";"2";"1";"67.2";"68";"51.9";"60.4";"8";"9";"3";"2";"5.6";"38.1";"42.9";"14.3";"6";"8";"5";"0";"61";"52";"68.8";"90.9";"9";"9";"0";"2";"39";"21";"16";"10";"45.5";"54.5";"3";"3";"2";"3";"100";"100";"8";"14";"14";"8";"1";"2";"0";"0"
"ADO Den Haag";"Sparta Rotterdam";1;0;"W";"2016-12-18";"2016/2017";"43.8";"56.2";"11";"11";"4";"6";"3";"4";"4";"1";"73.7";"79";"65.4";"74.2";"7";"8";"2";"1";"6.7";"21.1";"100";"75";"9";"4";"1";"2";"58";"61";"78.3";"78.6";"16";"8";"1";"4";"29";"30";"11";"16";"42.4";"57.6";"6";"1";"6";"4";"100";"100";"13";"11";"11";"12";"0";"3";"1";"0"
"Groningen";"Go Ahead Eagles";1;1;"D";"2016-12-18";"2016/2017";"60";"40";"15";"10";"5";"5";"6";"5";"4";"1";"85.7";"79.8";"73.8";"56.5";"11";"7";"2";"0";"11.8";"46.7";"64.7";"85.7";"10";"2";"3";"1";"61";"51";"77.8";"50";"10";"18";"1";"4";"8";"40";"5";"14";"62.5";"37.5";"0";"4";"3";"4";"0";"100";"6";"10";"10";"5";"2";"2";"0";"0"
"Heracles Almelo";"PEC Zwolle";3;0;"W";"2016-12-18";"2016/2017";"65.2";"34.8";"22";"5";"5";"2";"10";"2";"7";"1";"86.7";"67.5";"79.1";"51.4";"19";"4";"2";"0";"20.5";"12.5";"53.3";"60";"11";"6";"6";"2";"51";"38";"71.4";"63.6";"5";"7";"1";"7";"13";"35";"8";"18";"56.7";"43.3";"3";"5";"2";"2";"100";"100";"5";"16";"16";"5";"0";"3";"0";"2"
"Ajax";"PSV Eindhoven";1;1;"D";"2016-12-18";"2016/2017";"57.8";"42.2";"16";"11";"7";"4";"6";"6";"3";"1";"83.2";"67.6";"73.4";"56.9";"13";"10";"1";"3";"21.1";"40";"56.3";"72.7";"6";"5";"1";"2";"51";"50";"70.8";"69.6";"14";"6";"1";"3";"24";"19";"11";"7";"34.3";"65.7";"2";"1";"3";"6";"0";"0";"15";"9";"8";"13";"2";"1";"0";"0"
"Roda JC Kerk";"FC Utrecht";0;0;"D";"2016-12-17";"2016/2017";"38.4";"61.6";"12";"6";"1";"2";"7";"4";"4";"0";"67.8";"79.3";"54.4";"56.5";"9";"5";"2";"1";"28.6";"25";"50";"50";"4";"4";"4";"9";"52";"66";"76.5";"61.1";"16";"12";"0";"5";"22";"20";"14";"13";"47.4";"52.6";"2";"3";"2";"0";"100";"0";"17";"8";"7";"16";"1";"0";"0";"0"
"Feyenoord";"Vitesse Arnhem";3;1;"W";"2016-12-17";"2016/2017";"60.9";"39.1";"18";"13";"9";"4";"5";"5";"4";"4";"86.1";"80.7";"74.1";"65.8";"13";"11";"1";"0";"21.7";"18.2";"36.4";"57.1";"10";"4";"2";"1";"47";"49";"66.7";"80";"11";"17";"4";"5";"22";"30";"11";"14";"38.7";"61.3";"1";"2";"3";"5";"100";"100";"11";"15";"15";"10";"2";"1";"0";"0"
"FC Twente";"AZ Alkmaar";1;2;"L";"2016-12-17";"2016/2017";"47.4";"52.6";"6";"14";"2";"3";"2";"5";"2";"6";"78.5";"82.8";"63";"68.6";"6";"12";"2";"1";"18.8";"16.7";"62.5";"40";"6";"6";"1";"3";"56";"61";"71.4";"71.4";"10";"17";"6";"2";"25";"20";"11";"7";"44.4";"55.6";"2";"5";"2";"1";"66.7";"100";"13";"12";"12";"11";"2";"2";"0";"0"
"Willem II";"Heerenveen";2;1;"W";"2016-12-16";"2016/2017";"39.4";"60.6";"14";"13";"2";"5";"11";"7";"1";"1";"72.7";"83.2";"61.8";"73.9";"13";"11";"0";"0";"28";"7.1";"66.7";"36.4";"7";"3";"3";"1";"54";"51";"84.6";"83.3";"16";"12";"1";"1";"12";"25";"4";"17";"59.4";"40.6";"2";"5";"5";"0";"0";"0";"12";"11";"10";"10";"1";"1";"0";"0"
"Sparta Rotterdam";"Vitesse Arnhem";0;1;"L";"2016-12-11";"2016/2017";"45.3";"54.7";"6";"6";"0";"4";"3";"1";"3";"1";"73.2";"79.5";"60.6";"63.1";"4";"4";"0";"1";"33.3";"25";"100";"55";"4";"4";"0";"3";"53";"59";"81.3";"81.8";"15";"11";"1";"3";"20";"30";"7";"13";"67.9";"32.1";"2";"1";"3";"0";"100";"100";"10";"13";"12";"10";"1";"3";"1";"0"
